,unsmoothed,unsmoothed,unsmoothed,smoothed,smoothed,smoothed
,pixel_count,ratio,% total,pixel_count,ratio,% total
cluster,,,,,,
0,19875,0.01269521893264348,1.269521893264348,166632,0.10643671553128294,10.643671553128293
1,93045,0.0594327871993868,5.94327871993868,125295,0.08003257641084603,8.003257641084604
2,681925,0.43558174443486314,43.558174443486315,132330,0.08452620484813644,8.452620484813645
3,262230,0.1675002395324327,16.75002395324327,215350,0.13755549168024017,13.755549168024018
4,21727,0.013878189773562007,1.3878189773562006,66793,0.04266423940468206,4.266423940468206
5,70584,0.045085752610903515,4.508575261090352,15276,0.009757593178116317,0.9757593178116317
6,229818,0.1467969723100508,14.679697231005079,532074,0.3398639455782313,33.98639455782313
7,186346,0.11902909520615758,11.902909520615758,311800,0.19916323336846475,19.916323336846474
