,unsmoothed,unsmoothed,unsmoothed,smoothed,smoothed,smoothed
,pixel_count,ratio,% total,pixel_count,ratio,% total
cluster,,,,,,
0,40156,0.025649771645747502,2.56497716457475,264967,0.16924850691450288,16.92485069145029
1,394403,0.2519261601354157,25.192616013541567,185197,0.11829516783239118,11.829516783239118
2,1130991,0.7224240682188369,72.24240682188369,1115386,0.712456325253106,71.2456325253106
